0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
-0.00070938835,-0.0019084837,0.00085371354,-0.00013018498,-0.002037818,0.0017871098,0.0039684135,0.021792395,0.0053659217,0.024184417,0.015131975,0.057747558,0.048653457,0.008507041,0.024222793,0.022207074,0.042677347,0.03627391,0.034906507,0.073561035,0.06969419,0.029625675,0.056739382,0.0013042616,0.0057624565,-0.0034485292,0.004846995,0.038597174,0.07601933,-0.002744219,0.0010619367,-0.0026224337,0.0024105394,-0.010006655,-0.0069694966,-0.0020782908,-0.0095454445,-0.0074146683,-0.010458011,0.004456789,-0.0033205366,-0.009533487,-0.0101217935,-0.0049348962,-0.010120116,-0.01169336,-0.010442374,-0.01249206,-0.0038454363,-0.005748375,-0.011160164,-0.008689326,-0.008736262,-0.0098304115,-0.0009352071,-0.006156867,-0.008020836,-0.0038140907,-0.008891258,-0.0065861824,-0.008753721,-0.0041164113,-0.012558321,-0.010847478,-0.009333324,-0.0069545214,-0.0071210642,-0.006483551,0.02549679,0.0015686149,-0.010297189,-0.0027308362,-0.008778797,-0.0062866197,-0.008010036,-0.013474054,-0.008120315,-0.0040308014,-0.00493556,-0.008315225,-0.010172083,-0.007042993,-0.0027326213,0.005452519,-0.012275082,-0.0038715792,0.020678397,0.008819354,0.0494111,0.062485583,0.03406627,0.06720806,0.009752764,0.013871801,0.013348691,0.0013988983
0.028466355,0.0016484533,0.20659268,0.03394132,0.03980186,0.17482665,0.082746066,0.024538932,0.08538751,0.033599537,0.043386295,0.035860695,0.12077274,0.07975482,0.1253421,0.061323605,0.16234265,0.08952239,0.05953968,0.07771114,0.03513446,0.07872967,0.065995894,0.038507,0.09047982,0.072904885,0.022842161,0.0107753,0.12525655,0.09574956,0.15324712,0.16461454,0.23870328,-0.0037301804,0.2858093,0.060267996,0.023601376,0.006562936,-0.010684394,0.14356408,0.02829602,0.106624186,-0.0057208273,0.03550894,0.08915616,-0.0018663693,0.37443107,0.014188584,-0.0028607214,0.13349183,-0.0071959533,-0.0010509401,0.07053541,0.012813042,0.07337798,0.029890453,0.037432257,0.025115129,0.010370047,0.0407518,0.050927725,0.0032994102,-0.0008493148,0.042936787,0.0172404,0.07025031,0.27890834,0.17632039,0.19640814,0.24868654,0.10613394,0.18179756,0.19267084,0.13016029,0.3090453,0.2664487,0.14537457,0.28571212,0.12867923,0.0012869344,-0.003067483,0.033687197,0.042350773,0.015448762,-0.0041457647,0.1624531,0.15427406,0.084160514,0.12800743,0.1798873,0.52578133,0.33245495,0.23396465,0.22899562,0.038982715,0.1236016
0.1178078,0.10226629,0.0348222,0.14475018,0.26648468,0.14809084,0.22664574,0.08591762,0.13774106,0.21886212,0.1120609,0.122095704,0.08324348,0.05613431,0.082868166,0.042943288,0.048868667,0.08782756,0.057872783,0.03529994,0.024395324,0.020077609,0.19114563,0.039681397,0.08346341,0.07854907,0.11651257,-0.0011620929,0.12987462,0.06300866,0.016296623,0.079940155,0.048271738,0.07063021,0.0046013985,0.017810507,0.04093565,0.030788638,0.034426466,0.013077343,0.013259137,0.024337482,0.002894734,0.00694889,-0.008192308,-0.010984064,-0.01179259,-0.015889484,-0.01658315,-0.0062634693,-0.010426374,0.033934686,0.024765847,-0.005672109,-0.011372627,-0.0025068736,0.0011766755,-0.0036254686,0.07842945,0.04141802,0.002740542,0.03637841,-0.0026069982,0.007954769,0.049942862,0.005696129,0.014861566,-0.008245972,-0.0040425225,0.03340164,0.024560574,0.042763487,0.0060488814,0.063192464,0.06484698,0.17409317,0.12772913,0.11159541,0.4562749,0.5253261,0.29091275,0.434938,0.22531784,0.024714528,0.07489059,0.27097252,0.24750383,0.2481493,0.19101168,0.2413416,0.2625237,0.26912966,0.09474785,0.10118387,0.23466787,0.09090649
0.07860264,0.08033616,0.09508176,0.068391144,0.0820358,0.06337811,0.0767587,0.0845154,0.0811082,0.09083685,0.06424876,0.09075546,0.098797746,0.095385976,0.07176764,0.08183465,0.07553907,0.07170258,0.051420335,0.10793359,0.07508194,0.05880516,0.094779454,0.059678584,0.06402985,0.049918666,0.1090928,0.118616246,0.16822343,0.094942056,0.15658773,0.10155426,0.10653017,0.06755561,0.108281486,0.070416726,0.066059574,0.094268344,0.08573153,0.07689793,0.079675995,0.097501636,0.1300626,0.12147094,0.08948508,0.052515086,0.055049498,0.25536582,0.15381221,0.084746026,0.040205333,0.07315926,0.06759601,0.089762874,0.12385615,0.07117567,0.07795299,0.15356298,0.13474609,0.13948138,0.13075858,0.15926361,0.107023954,0.16496496,0.075576745,0.081359,0.15905346,0.12646383,0.1388397,0.08716756,0.10789913,0.06347206,0.072724186,0.049209338,0.04571307,0.05917299,0.07059737,0.048522487,0.10189383,0.06763318,0.02311405,0.052990075,0.018490639,0.0432967,0.046041533,0.07335542,0.055511396,0.05675429,0.0827852,0.121963285,0.07764021,0.1483478,0.051299885,0.03791719,0.09594339,0.029518863
-0.005452604,-0.0071679694,-0.0039345934,-0.0068406328,-0.006064946,0.00086200814,0.0011599297,0.0024635936,-0.003902861,0.0070942943,0.0029930866,0.023117643,0.03653617,0.0023346234,0.010705808,0.0029797554,0.01118725,0.0071104453,0.0036901534,0.027345698,0.032026883,0.0109116845,0.021210376,0.0016700755,0.035464685,0.017921716,0.038027078,0.033245236,0.2652855,0.02025466,0.056179196,0.09119305,0.113002956,0.0009580551,0.020428061,0.09525602,0.08030138,0.023510244,0.017781818,0.23056872,0.32116285,0.14077944,0.042784337,0.11351097,0.017642157,0.0029988775,0.043473102,0.0819296,0.32840717,0.35554639,0.17670475,0.30934212,0.099760085,0.028551966,0.12834,0.076576,0.023492483,0.09336379,0.04002408,0.028567946,0.050948754,0.07337047,0.01828494,0.055002972,0.01993683,0.034755144,0.05658213,0.050387364,0.13428319,0.04405424,0.0007158464,0.020041643,0.01323379,0.04351877,0.027694542,0.0010146748,0.0036717013,0.06260429,0.047873676,0.00092460564,-0.008814184,-0.001363919,0.017646382,0.01681706,-0.009885981,0.010194769,0.08523246,0.009629509,0.015276201,0.022355217,0.023439521,0.045279242,-0.0021685467,0.010663154,0.0133203985,-0.001067564
0.09455419,0.052487925,0.04037961,0.08843357,0.1548614,0.13785803,0.09654323,0.060117856,0.080265656,0.122614905,0.05744264,0.06360527,0.05042457,0.031333607,0.06713919,0.021664336,0.029985297,0.031240825,0.03364018,0.026603285,0.011511268,0.015202403,0.06522077,0.0101318,0.03429095,0.07662668,0.051559847,-0.0060451915,0.07581367,0.037980314,0.0061790654,0.05249765,0.08509234,0.0389798,0.005588646,0.012338006,0.032533575,0.06715399,0.029917007,0.029663904,0.014162401,0.04439247,-0.0005717765,-0.0022492062,-0.010191408,-0.011462179,-0.011503109,-0.015579393,-0.013537788,-0.0058794864,-0.010511933,0.047465272,0.019153891,-0.008723844,-0.011864957,-0.0013769519,0.011398507,0.0063664103,0.05120933,0.07650621,0.00051447883,0.01526197,-0.005823183,0.012849417,0.020600619,0.008133591,0.0042356164,-0.0070745912,0.0059408178,0.05056686,0.0464818,0.040249992,0.024658259,0.07239223,0.053074718,0.13798724,0.086898044,0.095905945,0.3036761,0.24185413,0.14788198,0.25291684,0.17563407,0.044278603,0.05295812,0.24655636,0.17654659,0.19828518,0.14110793,0.10321213,0.21605282,0.17633758,0.10329724,0.06803833,0.23467506,0.12957993
-0.0020945696,-0.0049210535,0.0031634371,-0.00468268,-0.0051482576,0.010858735,0.013508812,0.008948961,-0.0010935718,0.024750208,0.010453553,0.033835202,0.051846415,0.012297824,0.024829475,0.01411449,0.018437551,0.01582898,0.008880228,0.034258183,0.044799738,0.019391287,0.024323769,0.0085852295,0.050358772,0.030543799,0.056462698,0.033389222,0.2991736,0.05059534,0.093511865,0.18797371,0.12605184,0.007631026,0.0618198,0.11931198,0.11299065,0.02207054,0.03441699,0.41127723,0.41764292,0.25131795,0.0477523,0.15680996,0.027156884,0.008517964,0.11294668,0.21661012,0.4126012,0.458391,0.24940223,0.37421274,0.10364759,0.025538115,0.143193,0.0957885,0.03086713,0.13443682,0.05406671,0.066992335,0.08573221,0.058366697,0.028471783,0.07529427,0.032795817,0.034318753,0.059033416,0.053577974,0.105457634,0.037861373,0.0060546724,0.022502163,0.01915982,0.043673288,0.047623735,0.014625917,0.014768554,0.08974718,0.09962261,0.012857147,-0.0051279147,0.0059669754,0.029213753,0.021292644,-0.005098973,0.033965383,0.15823069,0.028236693,0.028444486,0.034914713,0.052555803,0.06678343,0.0044668606,0.023958469,0.0183378,0.0065166936
0.07947982,0.034661867,0.037838835,0.022549136,0.059079804,0.052145425,0.028643616,0.0077848556,0.032408696,0.13618825,0.01539091,0.005204779,0.06578917,-0.0050293687,0.013772919,-0.0026683223,0.06467034,0.011135515,0.05844995,0.020669566,0.055904336,0.1252912,0.011205708,-0.0062204786,-0.005763852,-0.0069238218,-0.008244898,-0.009023367,-0.0065112277,-0.01003765,-0.011518172,-0.00957515,-0.0077621993,-0.010697442,-0.012531863,0.011459852,-0.012346251,-0.008975997,-0.01299193,-0.012178325,-0.009991023,-0.01397861,-0.008316008,-0.003594879,-0.010182663,-0.01143483,-0.0119048795,-0.011101377,-0.015497903,-0.0015576889,-0.011770027,-0.011192847,-0.01055503,-0.008615595,-0.0102535775,-0.01058773,-0.003911024,0.10400283,-0.010566433,-0.0111157615,-0.012984103,0.22277708,-0.013279544,-0.010838819,-0.011443751,0.0006438467,-0.008948507,-0.010534106,-0.00929025,0.030146848,-0.011192064,-0.0038637884,-0.0058566704,-0.010489167,-0.009958585,0.049319662,0.0030141366,-0.0019061371,0.05586364,0.024788635,0.25851822,0.8073111,0.45595464,0.24572583,0.26604006,0.2699589,0.33997938,0.070169225,0.25244683,0.28732008,0.25332132,0.7283115,0.6643361,0.81428397,0.95475674,0.39684683
-0.0071353144,-0.007946815,-0.0060007223,-0.0069684624,-0.006357674,-0.004223992,-0.0046769045,-0.0015455534,-0.005984974,-0.0026265515,-0.0046892473,0.0035417613,0.009016079,-0.0048036305,-0.0009925367,-0.0045527564,0.005124649,-0.000590653,-0.0034588177,0.013748536,0.009379043,0.00046713004,0.007789753,-0.0050025075,0.009027584,-0.0044731367,0.0028030735,0.014342464,0.12953803,-0.0022298722,0.008069011,0.0030280515,0.027695721,-0.009979465,-0.006375335,0.010938101,-0.005351748,0.005192838,-0.0074185575,0.028853726,0.02596959,-0.0023908175,-0.000967355,0.013218007,-0.004342999,-0.010042107,-0.0043370384,-0.0105022825,0.03258444,0.0133648,-0.009898422,-0.0008141207,0.00350693,-0.0041114963,0.035933815,0.02604818,0.0076590823,0.014761966,-0.00019405596,-0.00034450664,-0.0005481473,0.037843633,-0.011161169,0.00068448746,-0.0042800326,0.0034119708,0.0127685005,0.015098521,0.06538173,0.029689025,-0.0077649015,0.006929195,-0.0068505504,0.002497498,0.0021627487,-0.0102088265,-0.007833275,0.018368172,0.0025778,-0.007958,-0.010282484,-0.0071150823,-0.006721183,-0.0060454034,-0.017524587,-0.009873959,0.0069704894,-0.0058696303,0.014461971,0.032087203,0.020101557,0.031403158,-0.005157171,-0.00061619864,0.0018220322,-0.0057729552
0.0456132,0.004866352,0.33869848,0.04277841,0.052170634,0.22540472,0.10290033,0.027090635,0.16686244,0.039868258,0.063375674,0.053366583,0.14297657,0.11433202,0.17718525,0.0677694,0.2703434,0.12388645,0.13852349,0.10367351,0.041593958,0.103041634,0.09084976,0.08980279,0.104962625,0.08896269,0.01762182,0.009434377,0.09723164,0.069412045,0.11613283,0.12854339,0.29130584,-0.0064064544,0.29109553,0.06542235,0.023427363,0.0038893062,-0.011997077,0.11695215,0.017001618,0.13295399,-0.0044607283,0.049591713,0.108340055,0.00079132983,0.60158587,0.008676028,-0.01016607,0.14444488,-0.008853075,-0.0029566246,0.08225104,0.009352516,0.08795946,0.032965213,0.045260336,0.01772966,0.0049380693,0.043077752,0.050935905,0.0034854137,-0.00052527414,0.052308194,0.026579905,0.09661905,0.3489621,0.21537235,0.26040033,0.37047908,0.13712697,0.24809985,0.31418115,0.14592315,0.4566475,0.43686527,0.23616868,0.35717344,0.12273302,-0.002602422,-0.0035910024,0.0441542,0.063840084,0.02361402,-0.0011229488,0.26727244,0.17401928,0.1250879,0.18259677,0.24515319,0.6172987,0.42699066,0.29860952,0.28101408,0.0567723,0.18045174
-0.0070421556,-0.007904547,-0.0059244395,-0.00679292,-0.0063234973,-0.0038875306,-0.0044343905,-0.0007682042,-0.0057308,-0.0021434217,-0.0042362395,0.0036028353,0.011676966,-0.0044539752,8.7428634e-05,-0.0037283597,0.005408985,2.7635388e-06,-0.0026279024,0.015647119,0.011023401,0.0009022162,0.010379702,-0.004954979,0.010895809,-0.0040528965,0.003953605,0.021029461,0.15117161,0.0009649189,0.011603511,0.003480502,0.026297685,-0.0097084595,-0.006017763,0.010608927,-0.0055626873,0.009538316,-0.0062237848,0.030438133,0.027423624,-0.00119027,0.0010889028,0.016920986,-0.003405801,-0.009900667,-0.0049751718,-0.010729385,0.032187,0.013720428,-0.010206577,-0.0030063787,0.0028734857,-0.0046617035,0.030804792,0.021856526,0.007831699,0.01662941,-0.0006871579,-5.180069e-05,-0.0006951731,0.03745873,-0.010914812,0.001520647,-0.0036619073,0.0055279536,0.01606202,0.018643761,0.075814806,0.036494926,-0.006853347,0.010274297,-0.0053208005,0.0069926176,0.0069069173,-0.008125838,-0.0073694065,0.021749726,0.003781325,-0.006917488,-0.010180038,-0.006393738,-0.0061225086,-0.0046350914,-0.01685948,-0.009266459,0.0077130278,-0.0052066576,0.016133578,0.041734368,0.024638198,0.03436238,-0.0048723887,-0.0006923526,0.0011264563,-0.005489316
0.10778042,0.103223205,0.07714007,0.08202244,0.13694653,0.13452055,0.20312001,0.052635897,0.110693835,0.15872279,0.19456787,0.11946976,0.15008493,0.093937024,0.11435072,0.12344392,0.07355956,0.21356359,0.0332352,0.09275072,0.103278704,0.058810376,0.23728089,0.04466166,0.078137696,0.024718685,0.058253482,0.038622133,0.037761655,0.04106922,0.045906346,0.077294394,0.1243489,0.3643721,0.13281505,0.7288099,0.3416106,0.05012479,0.18253964,0.16065732,0.17425449,0.15730482,0.056345947,0.045728285,0.06534342,0.02221658,0.00224762,0.07004262,0.10133335,0.030282693,0.094315715,0.16471638,0.27370095,0.123938665,0.1865245,0.20419855,0.06068335,0.058339596,0.096912324,-0.0012745215,0.032484904,0.07678239,0.042551532,0.0452264,0.09844611,0.065777734,0.23994374,0.17924052,0.11788639,0.1013552,0.07511307,0.13823572,0.11534728,0.3567822,0.35134518,0.24977787,0.23894066,0.19580397,0.18163054,0.19478306,0.15146348,0.18917768,0.14210239,0.1448076,0.11992519,0.16336015,0.2608286,0.16243498,0.103439435,0.20362465,0.12143753,0.27110732,0.10581163,0.11431909,0.096938856,0.07152842
0.012801961,0.016256984,0.031169012,0.012334511,0.0334488,0.03445751,0.01948715,0.009806717,0.016342105,0.08780472,0.03128525,0.012788769,0.05596067,0.0077536223,0.03121539,0.012247505,0.012985736,0.019340463,0.0050678314,0.01617563,0.079676285,0.061786816,0.019657463,0.00046571024,0.008507187,0.011222094,0.0037468374,-0.002298339,0.071505226,0.12747687,0.04771815,0.07566481,0.14379591,0.0032594353,0.04317109,0.060531992,0.16723163,0.16567898,0.014260519,0.057525374,0.035303548,0.04515196,0.11272573,0.14102721,0.39077103,0.3063382,0.078613825,0.13813789,0.132582,0.48835412,0.16289705,0.030499913,0.12927368,0.37748685,0.19516309,0.15361556,0.3439703,0.5642252,0.16815118,0.11108553,0.05715025,0.3928839,0.17697115,0.039267834,0.0037927937,0.06948398,0.077420644,0.06838537,0.048142288,0.09632766,0.02493239,0.047328845,0.046870425,0.036025323,0.0913651,0.06525178,0.07167632,0.046741653,0.1637518,0.097539894,0.08445543,0.13335398,0.08846433,0.10387757,0.060813233,0.046901524,0.10064933,0.023605479,0.034836564,0.07256138,0.036894135,0.10402963,0.073874444,0.09093324,0.047206953,0.032057982
0.31607962,0.5301005,0.2800473,0.2398788,0.24590471,0.18168385,0.14637345,0.13395484,0.07327962,0.065064035,0.049171228,0.049224455,0.05929396,0.059434123,0.04415603,0.041482434,0.048793264,0.0346623,0.016917259,0.12026141,0.057402216,0.02417553,0.06532767,0.008802328,0.035950925,0.032722767,0.1903598,0.17888859,0.29261777,0.19831562,0.30286843,0.16242044,0.12451197,0.06810987,0.112395234,0.046571057,0.016021267,0.04589346,0.024476573,0.025053892,0.02634309,0.007011917,0.03175149,0.04467428,0.029283289,0.011060524,-0.002842281,0.14906445,0.049673963,0.1826019,0.012256966,0.017386908,0.021776779,0.015814712,0.11622875,0.12742433,0.06344295,0.076836705,0.08512369,0.1094709,0.18135661,0.36752832,0.0749952,0.15163255,0.23898666,0.16685975,0.3798373,0.33987132,0.5229039,0.31835473,0.21473074,0.21844222,0.1742307,0.109535515,0.18490586,0.20163852,0.18128614,0.1139686,0.21372065,0.25536424,0.091336586,0.15439934,0.11420564,0.13112901,0.09327125,0.20081577,0.17164364,0.1668143,0.14874789,0.16280739,0.12505695,0.2308937,0.08928601,0.09991471,0.20292509,0.11411721
0.4831931,0.21562873,0.36784267,0.26967108,0.36765346,0.28367966,0.24478981,0.4431742,0.37842473,0.53826666,0.36474258,0.23680387,0.37963167,0.5584981,0.1307543,0.43266675,0.22712652,0.400156,0.15765372,0.5190566,0.074187905,0.36986342,0.20559008,0.38648015,0.19992772,0.11256125,0.28175724,0.36846957,0.5636083,0.38537505,0.3095663,0.37615526,0.2617973,0.358047,0.3815198,0.23608388,0.24022034,0.3359364,0.28101167,0.33888748,0.16684775,0.38234508,0.19814876,0.16217454,0.18500385,0.025763672,0.051870394,0.59570116,0.6035987,0.63685995,0.16033112,0.09862061,0.030860547,0.0100548845,0.21168421,0.33662832,0.13513698,0.28486848,0.19803506,0.029094025,0.06303851,0.1606877,0.03498578,0.1874821,0.057083115,0.09040218,0.3837774,0.4238993,0.2755201,0.39521173,0.6745998,0.66129893,0.17670415,0.0781628,0.14319351,0.16063184,0.24824882,0.072852455,0.26695272,0.4267835,0.24185926,0.1864837,0.13895018,0.29800045,0.25014687,0.3905043,0.24965519,0.34057173,0.4435711,0.19747347,0.3775709,0.47136348,0.23187113,0.12709893,0.23746048,0.19954878
0.16445193,0.27403155,0.16300303,0.12988491,0.18973194,0.14891239,0.1415989,0.14901277,0.07980933,0.08280487,0.052866943,0.08433895,0.07852188,0.07920589,0.06920204,0.06473508,0.0720666,0.054309726,0.040377498,0.14715275,0.077981375,0.044493526,0.09850503,0.0164377,0.045219112,0.028972287,0.1341925,0.13965745,0.21283013,0.12487025,0.16209768,0.06327717,0.06467829,0.037806,0.12206598,0.03011288,0.014138527,0.03664277,0.03049965,0.029797437,0.029453678,0.017576562,0.037946988,0.06770934,0.039188378,0.017210003,-0.0030880498,0.097213864,0.05105071,0.12749086,0.021042824,0.0264696,0.011593949,0.012068074,0.072560444,0.05484065,0.054798383,0.10416597,0.06986948,0.10152762,0.11614848,0.17900635,0.027557466,0.06475809,0.15714556,0.09331808,0.20066215,0.0913268,0.23181613,0.13631976,0.10142984,0.11252037,0.06434441,0.07852085,0.115851775,0.1364827,0.14703582,0.10979105,0.18812594,0.17336905,0.06191831,0.11706698,0.116699964,0.21577333,0.16570783,0.3854943,0.2849156,0.19640224,0.17545423,0.2012405,0.13657887,0.3080173,0.100619145,0.10560994,0.26784024,0.11843369
0.09178531,0.112966746,0.10747291,0.16483092,0.096432984,0.12450013,0.12897319,0.08438213,0.18300578,0.081846125,0.09433624,0.09603137,0.10671808,0.17855234,0.14830336,0.12633212,0.1619369,0.17125297,0.07339198,0.11616927,0.14772955,0.09847736,0.13901174,0.13778517,0.13444784,0.10911167,0.059113093,0.13455863,0.11698135,0.13666454,0.20956594,0.13283287,0.14021727,0.23507053,0.24845979,0.23892793,0.30787632,0.3868573,0.5197789,0.4936176,0.19973637,0.5970373,0.59534466,0.4338566,0.3385696,0.3671876,0.22749735,0.4302248,0.5193579,0.32576558,0.11403917,0.25708625,0.16323987,0.07680526,0.2058733,0.15958832,0.15735525,0.26511228,0.22983623,0.27222586,0.24531263,0.25593904,0.52358335,0.26279736,0.20660672,0.4269894,0.42012882,0.35098577,0.35842878,0.27494106,0.2381641,0.21774949,0.35904667,0.14070728,0.10747243,0.120661736,0.106943965,0.10949478,0.104806125,0.14981037,0.08792775,0.18958648,0.1780252,0.13191442,0.12889408,0.16152367,0.08421493,0.16333373,0.18122274,0.3168309,0.12459117,0.26167855,0.15760547,0.101799585,0.19280007,0.114856526
0.035911582,0.034821585,0.053036027,0.08680145,0.059078164,0.082274206,0.09327467,0.037585266,0.11821374,0.05931076,0.080946304,0.07088178,0.08426003,0.19616836,0.12064539,0.12061701,0.13126767,0.13278215,0.056621064,0.08231506,0.12804236,0.10346663,0.110811934,0.13487338,0.16969381,0.14670214,0.06750833,0.12844579,0.10089606,0.1342055,0.19904076,0.09198633,0.135411,0.19205375,0.18830338,0.26662457,0.54109716,0.49172902,0.6209572,0.4929308,0.28597525,0.6101282,0.5297748,0.34568438,0.34613037,0.4014503,0.46630177,0.58711845,0.5611708,0.29474944,0.11571258,0.19255623,0.07518056,0.055520717,0.13886786,0.09414042,0.093394935,0.16895792,0.21076629,0.28399205,0.22266525,0.26698408,0.58125967,0.25246367,0.2132124,0.43190128,0.42160943,0.37277922,0.38065094,0.3011023,0.22958851,0.26865497,0.4349577,0.2985514,0.17085968,0.12735842,0.07486235,0.10496764,0.08274906,0.110603094,0.09117194,0.10628836,0.12809458,0.08664177,0.15885013,0.15312766,0.09193038,0.1214828,0.10792826,0.18003106,0.10429022,0.22171426,0.14285679,0.070501246,0.16223882,0.06407033
0.053864226,0.016841648,0.028779637,0.030583268,0.07040904,0.07677466,0.036009703,0.019638333,0.059025567,0.2492731,0.036709733,0.015286697,0.09764071,-0.0015525697,0.02080151,0.00435283,0.079526626,0.028146606,0.18141316,0.049619716,0.11670511,0.16707203,0.06410826,-0.004011927,-0.0008085862,-0.0061550676,-0.008231664,-0.008905549,-0.005954127,-0.009144357,-0.0115191685,-0.0095470445,-0.0073852735,-0.009996661,-0.012080097,0.0051660184,-0.01241745,-0.00815583,-0.012628321,-0.012118228,-0.009218772,-0.008128415,0.029116293,0.021098185,-0.007581629,-0.008439735,-0.010322553,-0.00231554,0.00146206,0.011539078,-0.011484546,-0.010471294,-0.01055209,-0.008446944,-0.0088396445,-0.010241488,0.002432415,0.35917026,-0.009536939,-0.008579097,-0.01295465,0.19446278,-0.013250741,-0.010221144,-0.011255136,0.00071550836,-0.00936617,-0.010506676,-0.010106235,0.0290451,-0.010961844,-0.0007768204,-0.0088842,-0.010917698,-0.011276046,0.01998005,-0.007658542,-0.008642957,0.014000362,0.0069671324,0.23660636,0.6378909,0.27137867,0.13863839,0.26582205,0.22986823,0.19209653,0.03707138,0.11155824,0.19055137,0.122771524,0.6205443,0.5356854,0.6605565,0.9095472,0.25198624
0.08284899,0.073248595,0.091867074,0.06838128,0.077339195,0.070752755,0.07977991,0.082784444,0.107378244,0.09671909,0.086845644,0.103648834,0.11041717,0.09036985,0.08526454,0.08671978,0.08698372,0.08015955,0.054930728,0.096950054,0.07398773,0.07916579,0.09640991,0.06387492,0.05607313,0.03330433,0.07464729,0.09957264,0.12451278,0.08795809,0.14630632,0.09831529,0.102992,0.06751122,0.11908995,0.109155826,0.07600745,0.06810943,0.0837992,0.09086219,0.09422143,0.12519749,0.14761584,0.12753594,0.08724802,0.051856443,0.08031212,0.32052884,0.21345852,0.08973574,0.040382687,0.087951064,0.12649845,0.124830395,0.14083067,0.06404212,0.07117566,0.11165229,0.11087997,0.1009013,0.10719339,0.13378331,0.10734134,0.13625349,0.05916619,0.07867345,0.13681698,0.13342509,0.14291641,0.080243275,0.09644513,0.05102023,0.07767642,0.044185538,0.04623582,0.07841591,0.09746428,0.06777921,0.14159454,0.097667634,0.034956764,0.07747983,0.031194696,0.062229667,0.05016074,0.07591569,0.06339836,0.063063435,0.0852438,0.15342683,0.09129811,0.16118823,0.05278665,0.032830868,0.08297708,0.02817883
0.26326358,0.4759593,0.22725111,0.14122343,0.16880123,0.14539701,0.098511375,0.09723633,0.065654546,0.07642253,0.06758795,0.050049834,0.06014834,0.071834855,0.02944019,0.04305257,0.048784062,0.032288846,0.00542943,0.049106233,0.027802497,0.025573604,0.022068527,0.0070252605,0.0060015824,0.0026158534,0.0787323,0.053025875,0.14441234,0.061354715,0.18179038,0.118605234,0.11663398,0.1568413,0.06295775,0.20426796,0.11599826,0.108785085,0.084501505,0.079332635,0.04276088,0.029002959,0.06566717,0.14160095,0.18254104,0.043129757,0.009726091,0.33358976,0.21131398,0.2331101,0.08031294,0.022581391,0.095899485,0.12186454,0.440837,0.57917446,0.2546017,0.16208771,0.22319646,0.11002772,0.19652395,0.62741214,0.09734999,0.16767226,0.0963466,0.08499495,0.278875,0.32243726,0.3141838,0.18144786,0.1875421,0.13936064,0.15377685,0.071763046,0.138643,0.26388916,0.17073956,0.08828783,0.10175871,0.13335271,0.08336214,0.12357431,0.060145244,0.066212915,0.058897473,0.117320314,0.16215809,0.15173557,0.20104396,0.1851637,0.12191544,0.16742039,0.0628463,0.060489766,0.09998544,0.05251048
0.13921393,0.1843167,0.14760092,0.08073833,0.12202893,0.075011484,0.09271482,0.09767872,0.068113096,0.12071349,0.05826005,0.078058615,0.05659919,0.108668454,0.038019743,0.072025985,0.06559778,0.048765257,0.016545821,0.07228905,0.022035625,0.044936683,0.027277859,0.029473815,0.010248971,0.0021772026,0.053690262,0.021119088,0.10170983,0.025379665,0.073459394,0.08099418,0.0477459,0.16533521,0.07759247,0.22011498,0.1043823,0.103998795,0.2280864,0.12273406,0.11360665,0.14265794,0.10709898,0.16538404,0.18429306,0.09381362,0.063883625,0.6798991,0.5118458,0.22302623,0.23273407,0.22595222,0.3330808,0.38255942,0.8478542,0.94374233,0.6953159,0.5261646,0.49923506,0.23889647,0.21259522,0.5784103,0.08316581,0.1867694,0.13960616,0.07763582,0.28551993,0.23701169,0.13894387,0.06623958,0.1132369,0.14934908,0.07433571,0.04445263,0.041615736,0.11477957,0.070783794,0.035282876,0.08237314,0.10448347,0.07024032,0.08165326,0.021885643,0.038728688,0.08694866,0.15264992,0.19047372,0.18758681,0.24026781,0.20116425,0.109849416,0.16785847,0.053889003,0.07212917,0.11965741,0.030741805
